Candidate,Score,,,,
Solution,4417,,0.993845297,0.993093211,0.994597383
Solution,4418,,0.994013839,0.993246218,0.99478146
Solution,4419,,0.994003271,0.993235523,0.99477102
Solution,4420,,0.993988241,0.993220239,0.994756244
Solution,4421,,0.993973998,0.993205592,0.994742404
Solution,4422,,0.99387088,0.993119203,0.994622556
Solution,4423,,0.993860332,0.993108514,0.99461215
Solution,4424,,0.993845297,0.993093211,0.994597383
Solution,4425,,0.99387088,0.993119203,0.994622556
Solution,4426,,0.993860332,0.993108514,0.99461215
Solution,4427,,0.993845297,0.993093211,0.994597383
Solution,4428,,0.994013839,0.993246218,0.99478146
Solution,4429,,0.994013839,0.993246218,0.99478146
Solution,4430,,0.994013839,0.993246218,0.99478146
Solution,4431,,0.994003271,0.993235523,0.99477102
Solution,4432,,0.994003271,0.993235523,0.99477102
Solution,4433,,0.994003271,0.993235523,0.99477102
Solution,4434,,0.993988241,0.993220239,0.994756244
Solution,4435,,0.993988241,0.993220239,0.994756244
Solution,4436,,0.993988241,0.993220239,0.994756244
Solution,4437,,0.993973998,0.993205592,0.994742404
Solution,4438,,0.993973998,0.993205592,0.994742404
Solution,4439,,0.993973998,0.993205592,0.994742404
Solution,4440,,0.99387088,0.993119203,0.994622556
Solution,4441,,0.993860332,0.993108514,0.99461215
Solution,4442,,0.993845297,0.993093211,0.994597383
Solution,4443,,0.99387088,0.993119203,0.994622556
Solution,4444,,0.993860332,0.993108514,0.99461215
Solution,4445,,0.993845297,0.993093211,0.994597383
Solution,4446,,0.99387088,0.993119203,0.994622556
Solution,4447,,0.993860332,0.993108514,0.99461215
Solution,4448,,0.993845297,0.993093211,0.994597383
Solution,4449,,0.994013839,0.993246218,0.99478146
Solution,4450,,0.994013839,0.993246218,0.99478146
Solution,4451,,0.994013839,0.993246218,0.99478146
Solution,4452,,0.994003271,0.993235523,0.99477102
Solution,4453,,0.994003271,0.993235523,0.99477102
Solution,4454,,0.994003271,0.993235523,0.99477102
Solution,4455,,0.993988241,0.993220239,0.994756244
Solution,4456,,0.993988241,0.993220239,0.994756244
Solution,4457,,0.993988241,0.993220239,0.994756244
Solution,4458,,0.993973998,0.993205592,0.994742404
Solution,4459,,0.993973998,0.993205592,0.994742404
Solution,4460,,0.993973998,0.993205592,0.994742404
Solution,4461,,0.994013839,0.993246218,0.99478146
Solution,4462,,0.994013839,0.993246218,0.99478146
Solution,4463,,0.994003271,0.993235523,0.99477102
Solution,4464,,0.994003271,0.993235523,0.99477102
Solution,4465,,0.993988241,0.993220239,0.994756244
Solution,4466,,0.993988241,0.993220239,0.994756244
Solution,4467,,0.993973998,0.993205592,0.994742404
Solution,4468,,0.993973998,0.993205592,0.994742404
Solution,4469,,0.994013839,0.993246218,0.99478146
Solution,4470,,0.994003271,0.993235523,0.99477102
Solution,4471,,0.993988241,0.993220239,0.994756244
Solution,4472,,0.993973998,0.993205592,0.994742404
Solution,4473,,0.993795544,0.993041802,0.994549286
Solution,4474,,0.993779031,0.993025048,0.994533015
Solution,4475,,0.993761721,0.993007372,0.994516069
Solution,4476,,0.993958326,0.993188877,0.994727775
Solution,4477,,0.993941793,0.993172117,0.994711468
Solution,4478,,0.993924487,0.993154463,0.994694511
Solution,4479,,0.993902472,0.993131951,0.994672993
Solution,4480,,0.993795544,0.993041802,0.994549286
Solution,4481,,0.993779031,0.993025048,0.994533015
Solution,4482,,0.993761721,0.993007372,0.994516069
Solution,4483,,0.993795544,0.993041802,0.994549286
Solution,4484,,0.993779031,0.993025048,0.994533015
Solution,4485,,0.993761721,0.993007372,0.994516069
Solution,4486,,0.993958326,0.993188877,0.994727775
Solution,4487,,0.993958326,0.993188877,0.994727775
Solution,4488,,0.993958326,0.993188877,0.994727775
Solution,4489,,0.993941793,0.993172117,0.994711468
Solution,4490,,0.993941793,0.993172117,0.994711468
Solution,4491,,0.993941793,0.993172117,0.994711468
Solution,4492,,0.993924487,0.993154463,0.994694511
Solution,4493,,0.993924487,0.993154463,0.994694511
Solution,4494,,0.993924487,0.993154463,0.994694511
Solution,4495,,0.993902472,0.993131951,0.994672993
Solution,4496,,0.993902472,0.993131951,0.994672993
Solution,4497,,0.993902472,0.993131951,0.994672993
Solution,4498,,0.993795544,0.993041802,0.994549286
Solution,4499,,0.993779031,0.993025048,0.994533015
Solution,4500,,0.993761721,0.993007372,0.994516069
Solution,4501,,0.993795544,0.993041802,0.994549286
Solution,4502,,0.993779031,0.993025048,0.994533015
Solution,4503,,0.993761721,0.993007372,0.994516069
Solution,4504,,0.993795544,0.993041802,0.994549286
Solution,4505,,0.993779031,0.993025048,0.994533015
Solution,4506,,0.993761721,0.993007372,0.994516069
Solution,4507,,0.993958326,0.993188877,0.994727775
Solution,4508,,0.993958326,0.993188877,0.994727775
Solution,4509,,0.993958326,0.993188877,0.994727775
Solution,4510,,0.993941793,0.993172117,0.994711468
Solution,4511,,0.993941793,0.993172117,0.994711468
Solution,4512,,0.993941793,0.993172117,0.994711468
Solution,4513,,0.993924487,0.993154463,0.994694511
Solution,4514,,0.993924487,0.993154463,0.994694511
Solution,4515,,0.993924487,0.993154463,0.994694511
Solution,4516,,0.993902472,0.993131951,0.994672993
Solution,4517,,0.993902472,0.993131951,0.994672993
Solution,4518,,0.993902472,0.993131951,0.994672993
Solution,4519,,0.993958326,0.993188877,0.994727775
Solution,4520,,0.993958326,0.993188877,0.994727775
Solution,4521,,0.993941793,0.993172117,0.994711468
Solution,4522,,0.993941793,0.993172117,0.994711468
Solution,4523,,0.993924487,0.993154463,0.994694511
Solution,4524,,0.993924487,0.993154463,0.994694511
Solution,4525,,0.993902472,0.993131951,0.994672993
Solution,4526,,0.993902472,0.993131951,0.994672993
Solution,4527,,0.993958326,0.993188877,0.994727775
Solution,4528,,0.993941793,0.993172117,0.994711468
Solution,4529,,0.993924487,0.993154463,0.994694511
Solution,4530,,0.993902472,0.993131951,0.994672993
Solution,4531,,0.99333277,0.992571502,0.994094039
Solution,4532,,0.993313982,0.992552376,0.994075588
Solution,4533,,0.9932889,0.992526824,0.994050976
Solution,4534,,0.993900473,0.993130756,0.994670191
Solution,4535,,0.993881665,0.993111628,0.994651702
Solution,4536,,0.993856588,0.993086103,0.994627072
Solution,4537,,0.993837083,0.993066028,0.994608139
Solution,4538,,0.99333277,0.992571502,0.994094039
Solution,4539,,0.993313982,0.992552376,0.994075588
Solution,4540,,0.9932889,0.992526824,0.994050976
Solution,4541,,0.99333277,0.992571502,0.994094039
Solution,4542,,0.993313982,0.992552376,0.994075588
Solution,4543,,0.9932889,0.992526824,0.994050976
Solution,4544,,0.993900473,0.993130756,0.994670191
Solution,4545,,0.993900473,0.993130756,0.994670191
Solution,4546,,0.993900473,0.993130756,0.994670191
Solution,4547,,0.993881665,0.993111628,0.994651702
Solution,4548,,0.993881665,0.993111628,0.994651702
Solution,4549,,0.993881665,0.993111628,0.994651702
Solution,4550,,0.993856588,0.993086103,0.994627072
Solution,4551,,0.993856588,0.993086103,0.994627072
Solution,4552,,0.993856588,0.993086103,0.994627072
Solution,4553,,0.993837083,0.993066028,0.994608139
Solution,4554,,0.993837083,0.993066028,0.994608139
Solution,4555,,0.993837083,0.993066028,0.994608139
Solution,4556,,0.99333277,0.992571502,0.994094039
Solution,4557,,0.993313982,0.992552376,0.994075588
Solution,4558,,0.9932889,0.992526824,0.994050976
Solution,4559,,0.99333277,0.992571502,0.994094039
Solution,4560,,0.993313982,0.992552376,0.994075588
Solution,4561,,0.9932889,0.992526824,0.994050976
Solution,4562,,0.99333277,0.992571502,0.994094039
Solution,4563,,0.993313982,0.992552376,0.994075588
Solution,4564,,0.9932889,0.992526824,0.994050976
Solution,4565,,0.993900473,0.993130756,0.994670191
Solution,4566,,0.993900473,0.993130756,0.994670191
Solution,4567,,0.993900473,0.993130756,0.994670191
Solution,4568,,0.993881665,0.993111628,0.994651702
Solution,4569,,0.993881665,0.993111628,0.994651702
Solution,4570,,0.993881665,0.993111628,0.994651702
Solution,4571,,0.993856588,0.993086103,0.994627072
Solution,4572,,0.993856588,0.993086103,0.994627072
Solution,4573,,0.993856588,0.993086103,0.994627072
Solution,4574,,0.993837083,0.993066028,0.994608139
Solution,4575,,0.993837083,0.993066028,0.994608139
Solution,4576,,0.993837083,0.993066028,0.994608139
Solution,4577,,0.993900473,0.993130756,0.994670191
Solution,4578,,0.993900473,0.993130756,0.994670191
Solution,4579,,0.993881665,0.993111628,0.994651702
Solution,4580,,0.993881665,0.993111628,0.994651702
Solution,4581,,0.993856588,0.993086103,0.994627072
Solution,4582,,0.993856588,0.993086103,0.994627072
Solution,4583,,0.993837083,0.993066028,0.994608139
Solution,4584,,0.993837083,0.993066028,0.994608139
Solution,4585,,0.993900473,0.993130756,0.994670191
Solution,4586,,0.993881665,0.993111628,0.994651702
Solution,4587,,0.993856588,0.993086103,0.994627072
Solution,4588,,0.993837083,0.993066028,0.994608139
Solution,4589,,0.994072998,0.993307596,0.9948384
Solution,4590,,0.9940578,0.993291972,0.994823628
Solution,4591,,0.994072998,0.993307596,0.9948384
Solution,4592,,0.9940578,0.993291972,0.994823628
Solution,4593,,0.994028601,0.993263721,0.994793481
Solution,4594,,0.994014817,0.993249437,0.994780197
Solution,4595,,0.994028601,0.993263721,0.994793481
Solution,4596,,0.994014817,0.993249437,0.994780197
Solution,4597,,0.994072998,0.993307596,0.9948384
Solution,4598,,0.9940578,0.993291972,0.994823628
Solution,4599,,0.994072998,0.993307596,0.9948384
Solution,4600,,0.9940578,0.993291972,0.994823628
Solution,4601,,0.994072998,0.993307596,0.9948384
Solution,4602,,0.9940578,0.993291972,0.994823628
Solution,4603,,0.994028601,0.993263721,0.994793481
Solution,4604,,0.994014817,0.993249437,0.994780197
Solution,4605,,0.994028601,0.993263721,0.994793481
Solution,4606,,0.994014817,0.993249437,0.994780197
Solution,4607,,0.994028601,0.993263721,0.994793481
Solution,4608,,0.994014817,0.993249437,0.994780197
Solution,4609,,0.994077228,0.993311936,0.99484252
Solution,4610,,0.99406203,0.993296312,0.994827748
Solution,4611,,0.994077228,0.993311936,0.99484252
Solution,4612,,0.99406203,0.993296312,0.994827748
Solution,4613,,0.994038468,0.99327379,0.994803146
Solution,4614,,0.994024684,0.993259506,0.994789862
Solution,4615,,0.994038468,0.99327379,0.994803146
Solution,4616,,0.994024684,0.993259506,0.994789862
Solution,4617,,0.994077228,0.993311936,0.99484252
Solution,4618,,0.99406203,0.993296312,0.994827748
Solution,4619,,0.994077228,0.993311936,0.99484252
Solution,4620,,0.99406203,0.993296312,0.994827748
Solution,4621,,0.994077228,0.993311936,0.99484252
Solution,4622,,0.99406203,0.993296312,0.994827748
Solution,4623,,0.994038468,0.99327379,0.994803146
Solution,4624,,0.994024684,0.993259506,0.994789862
Solution,4625,,0.994038468,0.99327379,0.994803146
Solution,4626,,0.994024684,0.993259506,0.994789862
Solution,4627,,0.994038468,0.99327379,0.994803146
Solution,4628,,0.994024684,0.993259506,0.994789862
Solution,4629,,0.995390864,0.99465872,0.996123007
Solution,4630,,0.995390864,0.99465872,0.996123007
Solution,4631,,0.995319653,0.994588188,0.996051119
Solution,4632,,0.995319653,0.994588188,0.996051119
Solution,4633,,0.99537946,0.994647134,0.996111786
Solution,4634,,0.99537946,0.994647134,0.996111786
Solution,4635,,0.995303778,0.994571979,0.996035578
Solution,4636,,0.995303778,0.994571979,0.996035578
Solution,4637,,0.995390864,0.99465872,0.996123007
Solution,4638,,0.995390864,0.99465872,0.996123007
Solution,4639,,0.995390864,0.99465872,0.996123007
Solution,4640,,0.995319653,0.994588188,0.996051119
Solution,4641,,0.995319653,0.994588188,0.996051119
Solution,4642,,0.995319653,0.994588188,0.996051119
Solution,4643,,0.99537946,0.994647134,0.996111786
Solution,4644,,0.99537946,0.994647134,0.996111786
Solution,4645,,0.99537946,0.994647134,0.996111786
Solution,4646,,0.995303778,0.994571979,0.996035578
Solution,4647,,0.995303778,0.994571979,0.996035578
Solution,4648,,0.995303778,0.994571979,0.996035578
Solution,4649,,0.995520735,0.994769114,0.996272355
Solution,4650,,0.995445967,0.994695387,0.996196547
Solution,4651,,0.995509347,0.994757553,0.99626114
Solution,4652,,0.995494075,0.994741844,0.996246306
Solution,4653,,0.995430102,0.994679199,0.996181005
Solution,4654,,0.995416233,0.994664819,0.996167646
Solution,4655,,0.995520735,0.994769114,0.996272355
Solution,4656,,0.995445967,0.994695387,0.996196547
Solution,4657,,0.995509347,0.994757553,0.99626114
Solution,4658,,0.995494075,0.994741844,0.996246306
Solution,4659,,0.995430102,0.994679199,0.996181005
Solution,4660,,0.995416233,0.994664819,0.996167646
Solution,4661,,0.995520735,0.994769114,0.996272355
Solution,4662,,0.995445967,0.994695387,0.996196547
Solution,4663,,0.995509347,0.994757553,0.99626114
Solution,4664,,0.995494075,0.994741844,0.996246306
Solution,4665,,0.995430102,0.994679199,0.996181005
Solution,4666,,0.995416233,0.994664819,0.996167646
Solution,4667,,0.995520735,0.994769114,0.996272355
Solution,4668,,0.995445967,0.994695387,0.996196547
Solution,4669,,0.995509347,0.994757553,0.99626114
Solution,4670,,0.995494075,0.994741844,0.996246306
Solution,4671,,0.995430102,0.994679199,0.996181005
Solution,4672,,0.995416233,0.994664819,0.996167646
Solution,4673,,0.995520735,0.994769114,0.996272355
Solution,4674,,0.995520735,0.994769114,0.996272355
Solution,4675,,0.995445967,0.994695387,0.996196547
Solution,4676,,0.995445967,0.994695387,0.996196547
Solution,4677,,0.995509347,0.994757553,0.99626114
Solution,4678,,0.995494075,0.994741844,0.996246306
Solution,4679,,0.995509347,0.994757553,0.99626114
Solution,4680,,0.995494075,0.994741844,0.996246306
Solution,4681,,0.995430102,0.994679199,0.996181005
Solution,4682,,0.995416233,0.994664819,0.996167646
Solution,4683,,0.995430102,0.994679199,0.996181005
Solution,4684,,0.995416233,0.994664819,0.996167646
Solution,4685,,0.995520735,0.994769114,0.996272355
Solution,4686,,0.995520735,0.994769114,0.996272355
Solution,4687,,0.995520735,0.994769114,0.996272355
Solution,4688,,0.995445967,0.994695387,0.996196547
Solution,4689,,0.995445967,0.994695387,0.996196547
Solution,4690,,0.995445967,0.994695387,0.996196547
Solution,4691,,0.995509347,0.994757553,0.99626114
Solution,4692,,0.995494075,0.994741844,0.996246306
Solution,4693,,0.995509347,0.994757553,0.99626114
Solution,4694,,0.995509347,0.994757553,0.99626114
Solution,4695,,0.995494075,0.994741844,0.996246306
Solution,4696,,0.995494075,0.994741844,0.996246306
Solution,4697,,0.995430102,0.994679199,0.996181005
Solution,4698,,0.995416233,0.994664819,0.996167646
Solution,4699,,0.995430102,0.994679199,0.996181005
Solution,4700,,0.995430102,0.994679199,0.996181005
Solution,4701,,0.995416233,0.994664819,0.996167646
Solution,4702,,0.995416233,0.994664819,0.996167646
Solution,4703,,0.993999793,0.993249991,0.994749595
Solution,4704,,0.993420226,0.992661072,0.99417938
Solution,4705,,0.993999793,0.993249991,0.994749595
Solution,4706,,0.993420226,0.992661072,0.99417938
Solution,4707,,0.993947539,0.993198392,0.994696685
Solution,4708,,0.993324113,0.992562127,0.9940861
Solution,4709,,0.993947539,0.993198392,0.994696685
Solution,4710,,0.993324113,0.992562127,0.9940861
Solution,4711,,0.993991783,0.993241839,0.994741726
Solution,4712,,0.993410488,0.992651097,0.994169879
Solution,4713,,0.993991783,0.993241839,0.994741726
Solution,4714,,0.993410488,0.992651097,0.994169879
Solution,4715,,0.99393421,0.993184783,0.994683636
Solution,4716,,0.993310236,0.992547847,0.994072625
Solution,4717,,0.99393421,0.993184783,0.994683636
Solution,4718,,0.993310236,0.992547847,0.994072625
Solution,4719,,0.993999793,0.993249991,0.994749595
Solution,4720,,0.993420226,0.992661072,0.99417938
Solution,4721,,0.993999793,0.993249991,0.994749595
Solution,4722,,0.993420226,0.992661072,0.99417938
Solution,4723,,0.993999793,0.993249991,0.994749595
Solution,4724,,0.993420226,0.992661072,0.99417938
Solution,4725,,0.993947539,0.993198392,0.994696685
Solution,4726,,0.993324113,0.992562127,0.9940861
Solution,4727,,0.993947539,0.993198392,0.994696685
Solution,4728,,0.993324113,0.992562127,0.9940861
Solution,4729,,0.993947539,0.993198392,0.994696685
Solution,4730,,0.993324113,0.992562127,0.9940861
Solution,4731,,0.993991783,0.993241839,0.994741726
Solution,4732,,0.993410488,0.992651097,0.994169879
Solution,4733,,0.993991783,0.993241839,0.994741726
Solution,4734,,0.993410488,0.992651097,0.994169879
Solution,4735,,0.993991783,0.993241839,0.994741726
Solution,4736,,0.993410488,0.992651097,0.994169879
Solution,4737,,0.99393421,0.993184783,0.994683636
Solution,4738,,0.993310236,0.992547847,0.994072625
Solution,4739,,0.99393421,0.993184783,0.994683636
Solution,4740,,0.993310236,0.992547847,0.994072625
Solution,4741,,0.99393421,0.993184783,0.994683636
Solution,4742,,0.993310236,0.992547847,0.994072625
Solution,4743,,0.994165026,0.993399407,0.994930645
Solution,4744,,0.993982393,0.993214617,0.99475017
Solution,4745,,0.99408013,0.993315309,0.994844951
Solution,4746,,0.993834286,0.993063207,0.994605365
Solution,4747,,0.994165026,0.993399407,0.994930645
Solution,4748,,0.993982393,0.993214617,0.99475017
Solution,4749,,0.99408013,0.993315309,0.994844951
Solution,4750,,0.993834286,0.993063207,0.994605365
Solution,4751,,0.994165026,0.993399407,0.994930645
